iter	Passed	Remaining
4789	21682	430974
4790	21685	430939
4791	21688	430913
4792	21691	430881
4793	21695	430850
4794	21698	430820
4795	21701	430787
4796	21704	430754
4797	21707	430720
4798	21710	430689
4799	21713	430657
4800	21717	430626
4801	21720	430592
4802	21723	430560
4803	21726	430530
4804	21729	430501
4805	21732	430470
4806	21735	430435
4807	21739	430403
4808	21742	430376
4809	21747	430374
4810	21751	430360
4811	21755	430353
4812	21759	430333
4813	21762	430298
4814	21765	430263
4815	21768	430232
4816	21771	430198
4817	21774	430166
4818	21777	430133
4819	21780	430099
4820	21783	430066
4821	21786	430033
4822	21789	429999
4823	21794	429999
4824	21798	429987
4825	21802	429977
4826	21807	429966
4827	21810	429938
4828	21813	429905
4829	21816	429875
4830	21819	429841
4831	21822	429808
4832	21825	429776
4833	21828	429740
4834	21831	429707
4835	21835	429678
4836	21838	429647
4837	21843	429653
4838	21852	429737
4839	21855	429706
4840	21858	429675
4841	21862	429646
4842	21865	429615
4843	21868	429586
4844	21871	429557
4845	21874	429526
4846	21878	429496
4847	21881	429461
4848	21884	429429
4849	21888	429429
4850	21893	429422
4851	21897	429414
4852	21901	429402
4853	21904	429370
4854	21908	429338
4855	21911	429308
4856	21914	429278
4857	21917	429249
4858	21920	429216
4859	21924	429187
4860	21927	429156
4861	21930	429132
4862	21934	429107
4863	21938	429104
4864	21943	429099
4865	21947	429094
4866	21951	429069
4867	21955	429057
4868	21958	429024
4869	21961	428993
4870	21964	428963
4871	21967	428932
4872	21970	428900
4873	21974	428870
4874	21977	428841
4875	21980	428811
4876	21984	428791
4877	21989	428791
4878	21992	428764
4879	21995	428735
4880	21998	428704
4881	22001	428672
4882	22005	428640
4883	22008	428607
4884	22011	428576
4885	22014	428544
4886	22017	428513
4887	22020	428485
4888	22023	428452
4889	22026	428419
4890	22029	428386
4891	22033	428356
4892	22036	428325
4893	22039	428292
4894	22042	428260
4895	22045	428228
4896	22048	428195
4897	22051	428165
4898	22055	428139
4899	22058	428113
4900	22061	428080
4901	22064	428051
4902	22067	428020
4903	22071	427992
4904	22074	427960
4905	22077	427928
4906	22082	427930
4907	22085	427899
4908	22088	427869
4909	22091	427839
4910	22094	427811
4911	22098	427783
4912	22101	427752
4913	22104	427720
4914	22107	427690
4915	22110	427657
4916	22113	427624
4917	22117	427598
4918	22120	427569
4919	22123	427538
4920	22126	427504
4921	22129	427471
4922	22132	427440
4923	22135	427410
4924	22138	427379
4925	22141	427347
4926	22144	427314
4927	22147	427281
4928	22151	427250
4929	22154	427223
4930	22157	427192
4931	22160	427163
4932	22163	427130
4933	22166	427099
4934	22169	427068
4935	22173	427038
4936	22176	427008
4937	22179	426976
4938	22182	426945
4939	22185	426915
4940	22188	426881
4941	22191	426855
4942	22194	426822
4943	22198	426792
4944	22201	426759
4945	22204	426729
4946	22207	426696
4947	22210	426668
4948	22213	426639
4949	22216	426605
4950	22219	426575
4951	22223	426545
4952	22226	426526
4953	22230	426498
4954	22233	426467
4955	22236	426437
4956	22239	426413
4957	22242	426380
4958	22245	426348
4959	22248	426317
4960	22252	426288
4961	22255	426256
4962	22258	426227
4963	22261	426200
4964	22264	426168
4965	22267	426138
4966	22270	426108
4967	22274	426078
4968	22277	426045
4969	22280	426015
4970	22283	425985
4971	22286	425952
4972	22289	425922
4973	22292	425892
4974	22295	425862
4975	22299	425832
4976	22302	425800
4977	22305	425771
4978	22308	425742
4979	22311	425712
4980	22314	425683
4981	22317	425651
4982	22321	425624
4983	22324	425596
4984	22327	425568
4985	22330	425540
4986	22333	425509
4987	22337	425480
4988	22340	425451
4989	22343	425420
4990	22346	425392
4991	22349	425364
4992	22352	425333
4993	22356	425301
4994	22359	425272
4995	22362	425241
4996	22365	425210
4997	22368	425181
4998	22371	425154
4999	22375	425125
5000	22378	425095
5001	22381	425066
5002	22384	425035
5003	22387	425005
5004	22390	424977
5005	22393	424946
5006	22396	424914
5007	22399	424882
5008	22402	424850
5009	22405	424819
5010	22409	424788
5011	22412	424755
5012	22415	424728
5013	22418	424698
5014	22421	424671
5015	22424	424641
5016	22428	424612
5017	22431	424582
5018	22434	424556
5019	22437	424527
5020	22440	424496
5021	22443	424465
5022	22446	424433
5023	22449	424404
5024	22453	424374
5025	22456	424345
5026	22459	424313
5027	22462	424284
5028	22465	424256
5029	22468	424229
5030	22472	424198
5031	22475	424170
5032	22478	424140
5033	22481	424113
5034	22485	424091
5035	22488	424060
5036	22491	424030
5037	22494	424001
5038	22497	423973
5039	22500	423942
5040	22503	423913
5041	22506	423882
5042	22510	423851
5043	22513	423826
5044	22517	423807
5045	22520	423782
5046	22523	423755
5047	22526	423725
5048	22530	423697
5049	22533	423669
5050	22536	423644
5051	22540	423621
5052	22543	423591
5053	22546	423562
5054	22549	423532
5055	22552	423502
5056	22556	423481
5057	22559	423455
5058	22562	423431
5059	22565	423399
5060	22568	423368
5061	22572	423339
5062	22575	423309
5063	22578	423280
5064	22581	423251
5065	22584	423224
5066	22587	423195
5067	22590	423162
5068	22594	423135
5069	22597	423105
5070	22600	423074
5071	22603	423045
5072	22606	423020
5073	22609	422991
5074	22612	422962
5075	22616	422932
5076	22619	422903
5077	22622	422873
5078	22625	422843
5079	22628	422814
5080	22631	422785
5081	22634	422757
5082	22637	422727
5083	22641	422700
5084	22644	422671
5085	22647	422643
5086	22650	422613
5087	22653	422587
5088	22657	422559
5089	22660	422535
5090	22663	422506
5091	22666	422477
5092	22669	422448
5093	22672	422418
5094	22676	422390
5095	22679	422361
5096	22682	422331
5097	22685	422303
5098	22688	422274
5099	22692	422255
5100	22695	422230
5101	22698	422203
5102	22702	422175
5103	22705	422149
5104	22708	422124
5105	22712	422098
5106	22715	422071
5107	22718	422043
5108	22721	422014
5109	22724	421987
5110	22727	421959
5111	22731	421931
5112	22734	421902
5113	22737	421873
5114	22740	421846
5115	22743	421816
5116	22746	421790
5117	22750	421763
5118	22753	421736
5119	22756	421709
5120	22760	421693
5121	22764	421683
5122	22768	421671
5123	22773	421671
5124	22778	421671
5125	22782	421663
5126	22786	421660
5127	22791	421657
5128	22795	421644
5129	22799	421632
5130	22804	421633
5131	22808	421629
5132	22812	421620
5133	22817	421614
5134	22821	421604
5135	22825	421604
5136	22830	421598
5137	22834	421598
5138	22839	421596
5139	22843	421586
5140	22848	421589
5141	22853	421596
5142	22858	421597
5143	22862	421582
5144	22865	421565
5145	22870	421558
5146	22875	421558
5147	22880	421565
5148	22886	421589
5149	22891	421600
5150	22896	421611
5151	22900	421600
5152	22905	421593
5153	22908	421576
5154	22912	421553
5155	22915	421532
5156	22918	421504
5157	22922	421476
5158	22925	421451
5159	22928	421426
5160	22932	421401
5161	22935	421373
5162	22938	421344
5163	22941	421320
5164	22944	421292
5165	22947	421263
5166	22951	421236
5167	22954	421209
5168	22957	421186
5169	22961	421160
5170	22964	421131
5171	22967	421105
5172	22970	421080
5173	22974	421055
5174	22977	421030
5175	22980	421004
5176	22983	420979
5177	22987	420956
5178	22992	420963
5179	22996	420956
5180	23000	420947
5181	23004	420930
5182	23007	420904
5183	23011	420878
5184	23014	420855
5185	23018	420836
5186	23021	420809
5187	23024	420785
5188	23028	420763
5189	23031	420735
5190	23034	420708
5191	23039	420704
5192	23043	420695
5193	23047	420680
5194	23051	420670
5195	23054	420643
5196	23057	420616
5197	23061	420590
5198	23064	420562
5199	23067	420535
5200	23070	420510
5201	23073	420483
5202	23077	420457
5203	23080	420437
5204	23084	420416
5205	23088	420414
5206	23093	420407
5207	23097	420405
5208	23101	420385
5209	23104	420360
5210	23107	420332
5211	23110	420303
5212	23114	420277
5213	23117	420254
5214	23120	420226
5215	23123	420200
5216	23127	420176
5217	23130	420151
5218	23134	420146
5219	23139	420152
5220	23143	420138
5221	23148	420131
5222	23151	420105
5223	23154	420080
5224	23157	420053
5225	23160	420025
5226	23164	420001
5227	23167	419977
5228	23170	419952
5229	23174	419925
5230	23177	419901
5231	23181	419881
5232	23185	419873
5233	23190	419878
5234	23194	419873
5235	23198	419854
5236	23201	419827
5237	23204	419800
5238	23207	419773
5239	23210	419746
5240	23214	419722
5241	23217	419694
5242	23220	419667
5243	23223	419643
5244	23227	419621
5245	23231	419613
5246	23235	419607
5247	23240	419604
5248	23244	419593
5249	23247	419568
5250	23251	419545
5251	23254	419520
5252	23257	419492
5253	23260	419467
5254	23264	419439
5255	23267	419415
5256	23270	419388
5257	23273	419364
5258	23278	419354
5259	23282	419352
5260	23286	419339
5261	23290	419328
5262	23294	419306
5263	23297	419284
5264	23300	419257
5265	23303	419232
5266	23307	419209
5267	23310	419181
5268	23313	419153
5269	23316	419125
5270	23319	419098
5271	23323	419073
5272	23327	419067
5273	23332	419065
5274	23336	419055
5275	23340	419047
5276	23343	419021
5277	23346	418995
5278	23350	418971
5279	23353	418944
5280	23356	418918
5281	23359	418893
5282	23363	418868
5283	23366	418844
5284	23369	418819
5285	23373	418800
5286	23377	418790
5287	23382	418792
5288	23386	418788
5289	23390	418768
5290	23393	418742
5291	23396	418717
5292	23400	418693
5293	23403	418667
5294	23406	418641
5295	23409	418617
5296	23413	418592
5297	23416	418565
5298	23419	418538
5299	23423	418537
5300	23428	418531
5301	23432	418522
5302	23436	418519
5303	23440	418492
5304	23443	418464
5305	23446	418437
5306	23449	418409
5307	23452	418384
5308	23456	418360
5309	23459	418335
5310	23462	418310
5311	23465	418287
5312	23469	418272
5313	23474	418277
5314	23479	418280
5315	23483	418275
5316	23487	418250
5317	23490	418226
5318	23493	418201
5319	23497	418190
5320	23501	418171
5321	23504	418147
5322	23507	418120
5323	23511	418098
5324	23514	418072
5325	23518	418059
5326	23523	418072
5327	23528	418068
5328	23532	418064
5329	23536	418040
5330	23539	418012
5331	23542	417985
5332	23545	417957
5333	23548	417929
5334	23551	417906
5335	23555	417883
5336	23558	417857
5337	23561	417828
5338	23564	417808
5339	23569	417807
5340	23574	417807
5341	23578	417803
5342	23582	417787
5343	23585	417763
5344	23588	417735
5345	23592	417710
5346	23595	417684
5347	23598	417659
5348	23601	417635
5349	23605	417610
5350	23608	417585
5351	23611	417559
5352	23616	417558
5353	23620	417554
5354	23624	417546
5355	23629	417543
5356	23632	417516
5357	23635	417494
5358	23639	417471
5359	23642	417446
5360	23645	417420
5361	23648	417394
5362	23652	417373
5363	23655	417346
5364	23658	417319
5365	23661	417298
5366	23666	417296
5367	23670	417289
5368	23675	417296
5369	23679	417276
5370	23682	417252
5371	23685	417226
5372	23688	417199
5373	23692	417174
5374	23695	417150
5375	23698	417124
5376	23701	417098
5377	23704	417070
5378	23708	417044
5379	23712	417045
5380	23716	417035
