iter	RMSE
4774	1.892015481
4775	1.891945347
4776	1.891927143
4777	1.891850304
4778	1.891750125
4779	1.891624415
4780	1.89156128
4781	1.891496812
4782	1.89138962
4783	1.891351281
4784	1.891280652
4785	1.891196329
4786	1.891151337
4787	1.89107726
4788	1.89101508
4789	1.890932878
4790	1.890828315
4791	1.890790375
4792	1.890733399
4793	1.890674599
4794	1.890639389
4795	1.890550439
4796	1.890545671
4797	1.890477235
4798	1.890472728
4799	1.890332239
4800	1.890314473
4801	1.890310836
4802	1.890235009
4803	1.890165051
4804	1.890080417
4805	1.89007585
4806	1.890054891
4807	1.889993307
4808	1.889924562
4809	1.889869391
4810	1.88981317
4811	1.889761594
4812	1.889701885
4813	1.889691117
4814	1.88968726
4815	1.889616349
4816	1.889611838
4817	1.889583902
4818	1.889573924
4819	1.88957084
4820	1.889505495
4821	1.889434269
4822	1.889361528
4823	1.889300901
4824	1.88926556
4825	1.88920037
4826	1.889145408
4827	1.889081108
4828	1.888999936
4829	1.888900362
4830	1.88883983
4831	1.888770529
4832	1.888700461
4833	1.888697634
4834	1.888628133
4835	1.888563655
4836	1.888521625
4837	1.888473767
4838	1.888390619
4839	1.888309596
4840	1.88824046
4841	1.888155581
4842	1.888081585
4843	1.88800536
4844	1.887876828
4845	1.887756889
4846	1.887683261
4847	1.887622982
4848	1.887549175
4849	1.887497752
4850	1.887436188
4851	1.887352027
4852	1.887347453
4853	1.887271622
4854	1.887185791
4855	1.887114549
4856	1.887028072
4857	1.88699784
4858	1.886865333
4859	1.886812946
4860	1.886743687
4861	1.886695244
4862	1.886604389
4863	1.886534322
4864	1.886404332
4865	1.886343365
4866	1.886263905
4867	1.886203941
4868	1.88620095
4869	1.886117004
4870	1.886022986
4871	1.885977796
4872	1.88583124
4873	1.885757406
4874	1.885696537
4875	1.885624791
4876	1.885531653
4877	1.885446709
4878	1.885388937
4879	1.885274908
4880	1.885193477
4881	1.885124879
4882	1.885077741
4883	1.885045182
4884	1.884924669
4885	1.884827303
4886	1.884751801
4887	1.884694336
4888	1.88466236
4889	1.884625887
4890	1.88459194
4891	1.88453016
4892	1.884356647
4893	1.884342111
4894	1.884275752
4895	1.88416364
4896	1.884127962
4897	1.884085811
4898	1.884005014
4899	1.883863079
4900	1.883799513
4901	1.88376396
4902	1.883669543
4903	1.883542196
4904	1.883481076
4905	1.883433774
4906	1.883376177
4907	1.883295485
4908	1.883250585
4909	1.883188173
4910	1.883145149
4911	1.88306096
4912	1.883004819
4913	1.882883225
4914	1.882818004
4915	1.882757373
4916	1.88274459
4917	1.882683425
4918	1.882620435
4919	1.882513247
4920	1.882472097
4921	1.882382279
4922	1.882323156
4923	1.88227168
4924	1.882229233
4925	1.8821621
4926	1.882109974
4927	1.88206123
4928	1.882000096
4929	1.881924218
4930	1.881798603
4931	1.881734938
4932	1.881711268
4933	1.881626309
4934	1.88158201
4935	1.881554585
4936	1.881469466
4937	1.881410659
4938	1.881319819
4939	1.88117909
4940	1.881176171
4941	1.881114458
4942	1.881034529
4943	1.880961142
4944	1.880958106
4945	1.880893194
4946	1.880819859
4947	1.880701728
4948	1.880646867
4949	1.8806305
4950	1.880534061
4951	1.880423477
4952	1.880359178
4953	1.88030867
4954	1.88025751
4955	1.88011508
4956	1.879987022
4957	1.879866033
4958	1.879831437
4959	1.879784824
4960	1.879730009
4961	1.879679758
4962	1.879584594
4963	1.87949104
4964	1.879447052
4965	1.879399414
4966	1.879346961
4967	1.879279283
4968	1.879223591
4969	1.879130404
4970	1.879074516
4971	1.879005985
4972	1.878919505
4973	1.878830094
4974	1.878791444
4975	1.878753357
4976	1.878693972
4977	1.878654654
4978	1.878526901
4979	1.878474131
4980	1.878398394
4981	1.878333138
4982	1.87831963
4983	1.878213076
4984	1.878187912
4985	1.878123559
4986	1.878059635
4987	1.87799968
4988	1.877926586
4989	1.877850709
4990	1.877786332
4991	1.877617868
4992	1.8776107
4993	1.87756349
4994	1.877502687
4995	1.87749975
4996	1.877402185
4997	1.877323515
4998	1.877225916
4999	1.877145021
5000	1.877098763
5001	1.877045279
5002	1.877000821
5003	1.8769517
5004	1.87689767
5005	1.876830771
5006	1.876746169
5007	1.876676621
5008	1.876612675
5009	1.876562849
5010	1.876502989
5011	1.876457259
5012	1.876422486
5013	1.876346846
5014	1.876299994
5015	1.876261876
5016	1.876204204
5017	1.876138648
5018	1.876082765
5019	1.876027735
5020	1.875990438
5021	1.875983661
5022	1.875945126
5023	1.875838766
5024	1.875749044
5025	1.87562987
5026	1.875627048
5027	1.87556508
5028	1.875502316
5029	1.875424779
5030	1.875358557
5031	1.875324125
5032	1.875292198
5033	1.875225793
5034	1.875177305
5035	1.875174432
5036	1.875104378
5037	1.875018555
5038	1.875015733
5039	1.874972657
5040	1.874921334
5041	1.874847312
5042	1.874655426
5043	1.874605739
5044	1.874554101
5045	1.874479621
5046	1.874444032
5047	1.874355723
5048	1.874271653
5049	1.874163006
5050	1.874083022
5051	1.873967317
5052	1.873911886
5053	1.873880229
5054	1.873798202
5055	1.873741979
5056	1.873691994
5057	1.873668127
5058	1.873584367
5059	1.873579238
5060	1.873537792
5061	1.873493311
5062	1.873477066
5063	1.87342468
5064	1.873325364
5065	1.873281334
5066	1.87326287
5067	1.873183517
5068	1.873098721
5069	1.873095876
5070	1.873040104
5071	1.872977161
5072	1.87287219
5073	1.872825779
5074	1.872756995
5075	1.872708344
5076	1.872645941
5077	1.872587818
5078	1.872496418
5079	1.872438654
5080	1.872385553
5081	1.872331306
5082	1.872326879
5083	1.872279907
5084	1.872175453
5085	1.872124002
5086	1.872099242
5087	1.872035884
5088	1.871946273
5089	1.871941665
5090	1.871854879
5091	1.871789051
5092	1.871680986
5093	1.871618224
5094	1.871562682
5095	1.871517367
5096	1.871478219
5097	1.871413329
5098	1.871369261
5099	1.871282914
5100	1.871214404
5101	1.871138106
5102	1.871082818
5103	1.870987566
5104	1.870917115
5105	1.870876354
5106	1.870785198
5107	1.870730707
5108	1.870681276
5109	1.870627513
5110	1.870516584
5111	1.870463683
5112	1.870459793
5113	1.87043721
5114	1.870366504
5115	1.870324081
5116	1.870222401
5117	1.870191871
5118	1.870147842
5119	1.870078519
5120	1.870050546
5121	1.869973542
5122	1.869924822
5123	1.869868453
5124	1.869843155
5125	1.869802196
5126	1.869731823
5127	1.869697244
5128	1.869644682
5129	1.86958752
5130	1.869555651
5131	1.86950516
5132	1.869447259
5133	1.869405861
5134	1.86930208
5135	1.869253539
5136	1.869231629
5137	1.869179466
5138	1.869157935
5139	1.869114383
5140	1.869076734
5141	1.869017686
5142	1.869015101
5143	1.868966015
5144	1.868962255
5145	1.868863116
5146	1.868797008
5147	1.868723827
5148	1.868648085
5149	1.868520923
5150	1.868485098
5151	1.868329174
5152	1.868290768
5153	1.868248418
5154	1.868207267
5155	1.86810081
5156	1.868074245
5157	1.868024512
5158	1.867963204
5159	1.86789068
5160	1.867824958
5161	1.86776993
5162	1.86771083
5163	1.867623421
5164	1.867576467
5165	1.867494028
5166	1.86743927
5167	1.867363639
5168	1.867260799
5169	1.867158792
5170	1.867096687
5171	1.866990112
5172	1.866851346
5173	1.866807179
5174	1.866745841
5175	1.866680748
5176	1.866590021
5177	1.866545175
5178	1.866501464
5179	1.866445923
5180	1.866389309
5181	1.86631427
5182	1.866172366
5183	1.866107683
5184	1.865996313
5185	1.865951684
5186	1.86589917
5187	1.865822996
5188	1.865748288
5189	1.865681369
5190	1.86561803
5191	1.865613537
5192	1.865536862
5193	1.865438118
5194	1.865416799
5195	1.865348009
5196	1.865288506
5197	1.865246379
5198	1.865243371
5199	1.865192173
5200	1.865139308
5201	1.865062161
5202	1.865013804
5203	1.864984445
5204	1.864927973
5205	1.86480744
5206	1.864759819
5207	1.864753083
5208	1.864687303
5209	1.864594386
5210	1.864452079
5211	1.864392169
5212	1.864360003
5213	1.864313025
5214	1.864214016
5215	1.864101921
5216	1.864062097
5217	1.863985865
5218	1.863923416
5219	1.86381511
5220	1.863703519
5221	1.863679393
5222	1.863623549
5223	1.863547755
5224	1.863427118
5225	1.863363028
5226	1.863316707
5227	1.863270669
5228	1.863220301
5229	1.863185849
5230	1.86304206
5231	1.86297091
5232	1.862904687
5233	1.86283991
5234	1.862780008
5235	1.862731439
5236	1.862638058
5237	1.862634702
5238	1.862580136
5239	1.86253656
5240	1.862439611
5241	1.862421254
5242	1.862343874
5243	1.862301114
5244	1.862260059
5245	1.862139634
5246	1.862102505
5247	1.862047171
5248	1.861987909
5249	1.86190045
5250	1.861843427
5251	1.861771623
5252	1.861737716
5253	1.861688174
5254	1.861592146
5255	1.861555098
5256	1.861432938
5257	1.861358971
5258	1.861314921
5259	1.861161611
5260	1.861062592
5261	1.860944024
5262	1.860852139
5263	1.860793297
5264	1.860716521
5265	1.86064413
5266	1.860573559
5267	1.860551292
5268	1.860493889
5269	1.860488113
5270	1.860435007
5271	1.860421343
5272	1.860351206
5273	1.860303807
5274	1.860232553
5275	1.860091692
5276	1.860046894
5277	1.860004181
5278	1.859932925
5279	1.859897286
5280	1.859833795
5281	1.859748086
5282	1.85964872
5283	1.85957498
5284	1.859528338
5285	1.859453912
5286	1.859403011
5287	1.859342695
5288	1.859276689
5289	1.859181151
5290	1.859134059
5291	1.858997712
5292	1.858938159
5293	1.858879965
5294	1.858837403
5295	1.858797674
5296	1.858706764
5297	1.858659275
5298	1.858623049
5299	1.858542799
5300	1.858461606
5301	1.858458816
5302	1.85837902
5303	1.858331954
5304	1.858287113
5305	1.858242663
5306	1.858239704
5307	1.858178418
5308	1.858128094
5309	1.858016277
5310	1.857920867
5311	1.857850567
5312	1.857829513
5313	1.857809905
5314	1.857704578
5315	1.857652804
5316	1.857600018
5317	1.857529302
5318	1.857462678
5319	1.857438896
5320	1.857321425
5321	1.857256184
5322	1.857203564
5323	1.857200727
5324	1.857172038
5325	1.857130293
5326	1.857071331
5327	1.85701284
5328	1.856952845
5329	1.856835834
5330	1.856829151
5331	1.856796705
5332	1.856771535
5333	1.856715843
5334	1.856674342
5335	1.85663151
5336	1.856550741
5337	1.85653336
5338	1.8564835
5339	1.856450797
5340	1.85642719
5341	1.856378848
5342	1.856371259
5343	1.856279423
5344	1.856219389
5345	1.856159992
5346	1.856077068
5347	1.856051086
5348	1.855968096
5349	1.855906396
5350	1.855847875
5351	1.855790266
5352	1.855773448
5353	1.855710994
5354	1.855655
5355	1.855574278
5356	1.855499854
5357	1.855435808
5358	1.85537909
5359	1.855342024
5360	1.855283663
5361	1.855214605
5362	1.855148059
5363	1.855103575
5364	1.855060241
5365	1.855002041
5366	1.854958886
5367	1.854955963
5368	1.854892084
5369	1.854857326
5370	1.854800357
5371	1.854755403
5372	1.854649816
5373	1.854583732
5374	1.854530877
5375	1.854452353
5376	1.85441412
5377	1.854364156
5378	1.854318547
5379	1.854300227
5380	1.854257005
